dataset,horizon,model,seed,mse,mae,run_id,name,model_type
Weather,96,Adaptive PhaseGate,2027,0.15928,0.195967,parallel_run_20260509_134027,kbs_adaptive16_weather_pl96_seed2027,frwkv_crossbranchperiodicpositiongate_adaptive
Weather,96,Adaptive PhaseGate,2028,0.15933,0.194065,parallel_run_20260509_134027,kbs_adaptive16_weather_pl96_seed2028,frwkv_crossbranchperiodicpositiongate_adaptive
Weather,96,Adaptive PhaseGate,2029,0.161528,0.198336,parallel_run_20260509_134027,kbs_adaptive16_weather_pl96_seed2029,frwkv_crossbranchperiodicpositiongate_adaptive
Weather,96,Adaptive PhaseGate,2030,0.158438,0.194937,parallel_run_20260509_134027,kbs_adaptive16_weather_pl96_seed2030,frwkv_crossbranchperiodicpositiongate_adaptive
Weather,96,Adaptive PhaseGate,2031,0.15797,0.194634,parallel_run_20260509_134027,kbs_adaptive16_weather_pl96_seed2031,frwkv_crossbranchperiodicpositiongate_adaptive
Weather,96,Adaptive PhaseGate,2032,0.159249,0.195798,parallel_run_20260509_134027,kbs_adaptive16_weather_pl96_seed2032,frwkv_crossbranchperiodicpositiongate_adaptive
Weather,96,Adaptive PhaseGate,2033,0.157653,0.194173,parallel_run_20260509_134027,kbs_adaptive16_weather_pl96_seed2033,frwkv_crossbranchperiodicpositiongate_adaptive
Weather,96,Adaptive PhaseGate,2034,0.159755,0.196292,parallel_run_20260509_134027,kbs_adaptive16_weather_pl96_seed2034,frwkv_crossbranchperiodicpositiongate_adaptive
Weather,96,Adaptive PhaseGate,2035,0.159168,0.195571,parallel_run_20260509_134027,kbs_adaptive16_weather_pl96_seed2035,frwkv_crossbranchperiodicpositiongate_adaptive
Weather,96,Adaptive PhaseGate,2036,0.158314,0.1946,parallel_run_20260509_134027,kbs_adaptive16_weather_pl96_seed2036,frwkv_crossbranchperiodicpositiongate_adaptive
Weather,96,Adaptive PhaseGate,2037,0.159659,0.196082,parallel_run_20260509_134027,kbs_adaptive16_weather_pl96_seed2037,frwkv_crossbranchperiodicpositiongate_adaptive
Weather,96,Adaptive PhaseGate,2038,0.162677,0.198908,parallel_run_20260509_134027,kbs_adaptive16_weather_pl96_seed2038,frwkv_crossbranchperiodicpositiongate_adaptive
Weather,96,Adaptive PhaseGate,2039,0.160395,0.196083,parallel_run_20260509_134027,kbs_adaptive16_weather_pl96_seed2039,frwkv_crossbranchperiodicpositiongate_adaptive
Weather,96,CrossBranchGate,2024,0.157713,0.19416,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_weather_pl96_seed2024,frwkv_crossbranchgate
Weather,96,CrossBranchGate,2025,0.159958,0.19626,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_weather_pl96_seed2025,frwkv_crossbranchgate
Weather,96,CrossBranchGate,2026,0.159273,0.195619,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_weather_pl96_seed2026,frwkv_crossbranchgate
Weather,96,CrossBranchGate,2027,0.15851,0.194476,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_weather_pl96_seed2027,frwkv_crossbranchgate
Weather,96,CrossBranchGate,2028,0.159275,0.196516,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_weather_pl96_seed2028,frwkv_crossbranchgate
Weather,96,CrossBranchGate,2029,0.156752,0.19336,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_weather_pl96_seed2029,frwkv_crossbranchgate
Weather,96,CrossBranchGate,2030,0.159859,0.196478,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_weather_pl96_seed2030,frwkv_crossbranchgate
Weather,96,CrossBranchGate,2031,0.159443,0.195882,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_weather_pl96_seed2031,frwkv_crossbranchgate
Weather,96,CrossBranchGate,2032,0.16066,0.198164,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_weather_pl96_seed2032,frwkv_crossbranchgate
Weather,96,CrossBranchGate,2033,0.159213,0.196242,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_weather_pl96_seed2033,frwkv_crossbranchgate
Weather,96,CrossBranchGate,2034,0.156893,0.193754,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_weather_pl96_seed2034,frwkv_crossbranchgate
Weather,96,CrossBranchGate,2035,0.158202,0.194923,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_weather_pl96_seed2035,frwkv_crossbranchgate
Weather,96,CrossBranchGate,2036,0.161267,0.196288,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_weather_pl96_seed2036,frwkv_crossbranchgate
Weather,96,CrossBranchGate,2037,0.158848,0.195715,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_weather_pl96_seed2037,frwkv_crossbranchgate
Weather,96,CrossBranchGate,2038,0.160839,0.197495,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_weather_pl96_seed2038,frwkv_crossbranchgate
Weather,96,CrossBranchGate,2039,0.16015,0.197128,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_weather_pl96_seed2039,frwkv_crossbranchgate
Weather,96,CrossBranchPhaseGate,2024,0.159758,0.195301,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_weather_pl96_seed2024,frwkv_crossbranchphasegate
Weather,96,CrossBranchPhaseGate,2025,0.158352,0.196005,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_weather_pl96_seed2025,frwkv_crossbranchphasegate
Weather,96,CrossBranchPhaseGate,2026,0.159449,0.196384,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_weather_pl96_seed2026,frwkv_crossbranchphasegate
Weather,96,CrossBranchPhaseGate,2027,0.156948,0.194849,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_weather_pl96_seed2027,frwkv_crossbranchphasegate
Weather,96,CrossBranchPhaseGate,2028,0.159886,0.195392,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_weather_pl96_seed2028,frwkv_crossbranchphasegate
Weather,96,CrossBranchPhaseGate,2029,0.158316,0.194168,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_weather_pl96_seed2029,frwkv_crossbranchphasegate
Weather,96,CrossBranchPhaseGate,2030,0.160068,0.19698,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_weather_pl96_seed2030,frwkv_crossbranchphasegate
Weather,96,CrossBranchPhaseGate,2031,0.158152,0.194784,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_weather_pl96_seed2031,frwkv_crossbranchphasegate
Weather,96,CrossBranchPhaseGate,2032,0.156966,0.19264,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_weather_pl96_seed2032,frwkv_crossbranchphasegate
Weather,96,CrossBranchPhaseGate,2033,0.158743,0.196411,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_weather_pl96_seed2033,frwkv_crossbranchphasegate
Weather,96,CrossBranchPhaseGate,2034,0.160494,0.196137,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_weather_pl96_seed2034,frwkv_crossbranchphasegate
Weather,96,CrossBranchPhaseGate,2035,0.159914,0.196502,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_weather_pl96_seed2035,frwkv_crossbranchphasegate
Weather,96,CrossBranchPhaseGate,2036,0.158837,0.19593,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_weather_pl96_seed2036,frwkv_crossbranchphasegate
Weather,96,CrossBranchPhaseGate,2037,0.158652,0.194854,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_weather_pl96_seed2037,frwkv_crossbranchphasegate
Weather,96,CrossBranchPhaseGate,2038,0.158017,0.195521,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_weather_pl96_seed2038,frwkv_crossbranchphasegate
Weather,96,CrossBranchPhaseGate,2039,0.158652,0.194823,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_weather_pl96_seed2039,frwkv_crossbranchphasegate
Weather,96,FRWKV,2024,0.158251,0.194234,parallel_run_20260503_131828,kbs_fullabl16_frwkv_weather_pl96_seed2024,frwkv
Weather,96,FRWKV,2025,0.159145,0.195391,parallel_run_20260503_131828,kbs_fullabl16_frwkv_weather_pl96_seed2025,frwkv
Weather,96,FRWKV,2026,0.15713,0.193708,parallel_run_20260503_131828,kbs_fullabl16_frwkv_weather_pl96_seed2026,frwkv
Weather,96,FRWKV,2027,0.155954,0.191429,parallel_run_20260503_131828,kbs_fullabl16_frwkv_weather_pl96_seed2027,frwkv
Weather,96,FRWKV,2028,0.160049,0.197195,parallel_run_20260503_131828,kbs_fullabl16_frwkv_weather_pl96_seed2028,frwkv
Weather,96,FRWKV,2029,0.157478,0.194886,parallel_run_20260503_131828,kbs_fullabl16_frwkv_weather_pl96_seed2029,frwkv
Weather,96,FRWKV,2030,0.161302,0.197628,parallel_run_20260503_131828,kbs_fullabl16_frwkv_weather_pl96_seed2030,frwkv
Weather,96,FRWKV,2031,0.158225,0.194861,parallel_run_20260503_131828,kbs_fullabl16_frwkv_weather_pl96_seed2031,frwkv
Weather,96,FRWKV,2032,0.161493,0.196559,parallel_run_20260503_131828,kbs_fullabl16_frwkv_weather_pl96_seed2032,frwkv
Weather,96,FRWKV,2033,0.158178,0.193888,parallel_run_20260503_131828,kbs_fullabl16_frwkv_weather_pl96_seed2033,frwkv
Weather,96,FRWKV,2034,0.159852,0.196712,parallel_run_20260503_131828,kbs_fullabl16_frwkv_weather_pl96_seed2034,frwkv
Weather,96,FRWKV,2035,0.159801,0.196154,parallel_run_20260503_131828,kbs_fullabl16_frwkv_weather_pl96_seed2035,frwkv
Weather,96,FRWKV,2036,0.159933,0.195625,parallel_run_20260503_131828,kbs_fullabl16_frwkv_weather_pl96_seed2036,frwkv
